日期,美元,欧元,日元,港元,英镑,澳元,新西兰元,新加坡元,瑞士法郎,加元,澳门元,林吉特,卢布,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2003-03-13,827.7,912.75,7.0549,106.09,,,,,,,,,,,,,,,,,,,,,
2003-03-14,827.7,902.29,7.0012,106.09,,,,,,,,,,,,,,,,,,,,,
2003-03-17,827.7,893.62,7.0011,106.1,,,,,,,,,,,,,,,,,,,,,
2003-03-18,827.7,896.3,7.0219,106.09,,,,,,,,,,,,,,,,,,,,,
2003-03-19,827.72,880.86,6.982,106.09,,,,,,,,,,,,,,,,,,,,,
2003-03-20,827.71,880.18,6.968,106.1,,,,,,,,,,,,,,,,,,,,,
2003-03-21,827.71,877.16,6.9252,106.09,,,,,,,,,,,,,,,,,,,,,
2003-03-24,827.73,878.03,6.8772,106.12,,,,,,,,,,,,,,,,,,,,,
2003-03-25,827.73,877.84,6.8404,106.12,,,,,,,,,,,,,,,,,,,,,
2003-03-26,827.71,885.27,6.9042,106.13,,,,,,,,,,,,,,,,,,,,,
2003-03-27,827.74,881.52,6.8974,106.11,,,,,,,,,,,,,,,,,,,,,
2003-03-28,827.72,886.19,6.9121,106.11,,,,,,,,,,,,,,,,,,,,,
2003-03-31,827.71,884.71,6.8906,106.11,,,,,,,,,,,,,,,,,,,,,
2003-04-01,827.74,896.08,6.9225,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-02,827.73,902.13,6.9977,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-03,827.7,901.97,6.9931,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-04,827.7,892.43,6.9709,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-07,827.7,887.41,6.9029,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-08,827.72,879.78,6.8507,106.08,,,,,,,,,,,,,,,,,,,,,
2003-04-09,827.72,881.81,6.8901,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-10,827.74,889.95,6.8998,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-11,827.73,891.83,6.8991,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-14,827.72,891.74,6.9116,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-15,827.74,888.63,6.8694,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-16,827.72,890.76,6.8806,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-17,827.72,893.73,6.8742,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-18,827.71,904.54,6.9367,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-21,827.7,901.07,6.9125,106.07,,,,,,,,,,,,,,,,,,,,,
2003-04-22,827.69,901.27,6.8948,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-23,827.7,899.36,6.8635,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-24,827.72,906.8,6.889,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-25,827.72,911.05,6.8992,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-28,827.7,912.67,6.8763,106.09,,,,,,,,,,,,,,,,,,,,,
2003-04-29,827.7,915.18,6.8939,106.1,,,,,,,,,,,,,,,,,,,,,
2003-04-30,827.7,908.36,6.887,106.11,,,,,,,,,,,,,,,,,,,,,
2003-05-06,827.71,921.07,6.9241,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-07,827.7,934.45,6.9744,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-08,827.69,944.48,7.0287,106.12,,,,,,,,,,,,,,,,,,,,,
2003-05-09,827.68,937.8,7.0919,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-12,827.68,951.34,7.0586,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-13,827.7,957.5,7.0829,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-14,827.7,951.02,7.0653,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-15,827.69,950.96,7.0879,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-16,827.68,947.51,7.12,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-19,827.7,943.46,7.1106,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-20,827.68,967.79,7.1797,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-21,827.68,964.96,7.0642,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-22,827.69,969.76,7.0888,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-23,827.68,963.06,7.034,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-26,827.68,967.18,7.0549,106.08,,,,,,,,,,,,,,,,,,,,,
2003-05-27,827.7,977.97,7.0807,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-28,827.68,979.78,7.0867,106.1,,,,,,,,,,,,,,,,,,,,,
2003-05-29,827.7,979.19,7.0649,106.09,,,,,,,,,,,,,,,,,,,,,
2003-05-30,827.7,972.0,6.9634,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-02,827.68,982.64,6.9904,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-03,827.68,968.56,6.9556,106.1,,,,,,,,,,,,,,,,,,,,,
2003-06-04,827.69,970.57,6.9841,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-05,827.7,970.46,6.9599,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-06,827.7,963.96,6.9837,106.12,,,,,,,,,,,,,,,,,,,,,
2003-06-09,827.7,980.99,7.0236,106.12,,,,,,,,,,,,,,,,,,,,,
2003-06-10,827.7,966.94,6.9879,106.12,,,,,,,,,,,,,,,,,,,,,
2003-06-11,827.68,970.06,6.9991,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-12,827.7,968.69,7.008,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-13,827.7,973.03,7.0267,106.09,,,,,,,,,,,,,,,,,,,,,
2003-06-16,827.68,973.42,7.0315,106.09,,,,,,,,,,,,,,,,,,,,,
2003-06-17,827.69,983.22,7.0388,106.1,,,,,,,,,,,,,,,,,,,,,
2003-06-18,827.68,980.86,7.0293,106.1,,,,,,,,,,,,,,,,,,,,,
2003-06-19,827.68,974.91,6.9998,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-20,827.7,963.81,6.9744,106.1,,,,,,,,,,,,,,,,,,,,,
2003-06-23,827.72,970.16,6.9976,106.09,,,,,,,,,,,,,,,,,,,,,
2003-06-24,827.73,957.56,6.9952,106.1,,,,,,,,,,,,,,,,,,,,,
2003-06-25,827.73,955.67,7.0239,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-26,827.75,952.54,7.0309,106.1,,,,,,,,,,,,,,,,,,,,,
2003-06-27,827.75,953.45,7.0019,106.11,,,,,,,,,,,,,,,,,,,,,
2003-06-30,827.74,946.49,6.928,106.12,,,,,,,,,,,,,,,,,,,,,
2003-07-01,827.74,946.49,6.9083,106.12,,,,,,,,,,,,,,,,,,,,,
2003-07-02,827.74,953.49,6.9081,106.11,,,,,,,,,,,,,,,,,,,,,
2003-07-03,827.75,955.7,6.9297,106.11,,,,,,,,,,,,,,,,,,,,,
2003-07-04,827.75,953.24,6.985,106.09,,,,,,,,,,,,,,,,,,,,,
2003-07-07,827.76,948.87,6.999,106.11,,,,,,,,,,,,,,,,,,,,,
2003-07-08,827.73,947.46,7.0119,106.1,,,,,,,,,,,,,,,,,,,,,
2003-07-09,827.73,936.87,7.0086,106.1,,,,,,,,,,,,,,,,,,,,,
2003-07-10,827.75,937.64,6.9935,106.1,,,,,,,,,,,,,,,,,,,,,
2003-07-11,827.73,938.66,7.0216,106.1,,,,,,,,,,,,,,,,,,,,,
2003-07-12,827.72,937.11,7.0147,106.09,,,,,,,,,,,,,,,,,,,,,
2003-07-15,827.71,932.67,7.0278,106.09,,,,,,,,,,,,,,,,,,,,,
2003-07-16,827.71,934.02,7.0289,106.09,,,,,,,,,,,,,,,,,,,,,
2003-07-17,827.7,923.3,7.0002,106.08,,,,,,,,,,,,,,,,,,,,,
2003-07-18,827.7,928.51,7.0007,106.09,,,,,,,,,,,,,,,,,,,,,
2003-07-21,827.7,929.97,6.9553,106.08,,,,,,,,,,,,,,,,,,,,,
2003-07-22,827.68,933.35,6.9965,106.1,,,,,,,,,,,,,,,,,,,,,
2003-07-23,827.7,937.12,6.9416,106.12,,,,,,,,,,,,,,,,,,,,,
2003-07-24,827.7,939.81,6.9532,106.09,,,,,,,,,,,,,,,,,,,,,
2003-07-25,827.72,950.09,6.9682,106.11,,,,,,,,,,,,,,,,,,,,,
2003-07-28,827.74,949.0,6.9476,106.1,,,,,,,,,,,,,,,,,,,,,
2003-07-29,827.75,949.44,6.9475,106.11,,,,,,,,,,,,,,,,,,,,,
2003-07-30,827.75,951.15,6.9409,106.12,,,,,,,,,,,,,,,,,,,,,
2003-07-31,827.73,946.76,6.9049,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-01,827.73,938.42,6.8919,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-04,827.72,928.11,6.8748,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-05,827.75,932.21,6.8968,106.11,,,,,,,,,,,,,,,,,,,,,
2003-08-06,827.75,940.26,6.874,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-07,827.73,944.39,6.8981,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-08,827.73,937.49,6.8868,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-11,827.72,940.79,6.9505,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-12,827.72,933.73,6.9657,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-13,827.7,939.93,6.9709,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-14,827.7,931.73,6.9447,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-15,827.7,936.41,6.9372,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-18,827.68,931.93,6.9552,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-19,827.68,930.19,6.9275,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-20,827.67,919.78,6.9326,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-21,827.68,919.13,6.9804,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-22,827.66,914.66,7.0046,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-25,827.66,903.81,7.0199,106.09,,,,,,,,,,,,,,,,,,,,,
2003-08-26,827.68,900.65,7.0374,106.1,,,,,,,,,,,,,,,,,,,,,
2003-08-27,827.68,897.56,7.0395,106.11,,,,,,,,,,,,,,,,,,,,,
2003-08-28,827.7,899.22,7.0402,106.12,,,,,,,,,,,,,,,,,,,,,
2003-08-29,827.71,898.77,7.0469,106.12,,,,,,,,,,,,,,,,,,,,,
2003-09-01,827.71,900.75,7.0626,106.08,,,,,,,,,,,,,,,,,,,,,
2003-09-02,827.7,909.0,7.0929,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-03,827.7,902.5,7.0855,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-04,827.68,892.96,7.1142,106.08,,,,,,,,,,,,,,,,,,,,,
2003-09-05,827.7,896.07,7.081,106.08,,,,,,,,,,,,,,,,,,,,,
2003-09-08,827.7,905.52,7.0782,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-09,827.69,916.85,7.0527,106.1,,,,,,,,,,,,,,,,,,,,,
2003-09-10,827.7,919.4,7.0957,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-11,827.7,928.91,7.0874,106.08,,,,,,,,,,,,,,,,,,,,,
2003-09-12,827.72,931.89,7.0602,106.08,,,,,,,,,,,,,,,,,,,,,
2003-09-15,827.72,925.3,7.0645,106.08,,,,,,,,,,,,,,,,,,,,,
2003-09-16,827.74,933.5,7.0496,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-17,827.74,934.06,7.0812,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-18,827.75,924.27,7.1186,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-19,827.75,934.09,7.1317,106.09,,,,,,,,,,,,,,,,,,,,,
2003-09-22,827.73,932.2,7.1724,106.1,,,,,,,,,,,,,,,,,,,,,
2003-09-23,827.73,947.0,7.3681,106.11,,,,,,,,,,,,,,,,,,,,,
2003-09-24,827.72,949.79,7.3888,106.47,,,,,,,,,,,,,,,,,,,,,
2003-09-25,827.7,946.77,7.3736,106.72,,,,,,,,,,,,,,,,,,,,,
2003-09-26,827.7,949.96,7.3905,106.55,,,,,,,,,,,,,,,,,,,,,
2003-09-27,827.73,949.47,7.382,106.58,,,,,,,,,,,,,,,,,,,,,
2003-09-28,827.73,945.0,7.3843,106.81,,,,,,,,,,,,,,,,,,,,,
2003-09-29,827.71,950.18,7.4081,106.86,,,,,,,,,,,,,,,,,,,,,
2003-09-30,827.7,947.62,7.4309,106.83,,,,,,,,,,,,,,,,,,,,,
2003-10-08,827.7,961.97,7.4576,106.82,,,,,,,,,,,,,,,,,,,,,
2003-10-09,827.71,974.28,7.5435,107.14,,,,,,,,,,,,,,,,,,,,,
2003-10-10,827.7,979.74,7.5768,106.93,,,,,,,,,,,,,,,,,,,,,
2003-10-13,827.7,969.95,7.5854,107.04,,,,,,,,,,,,,,,,,,,,,
2003-10-14,827.68,975.22,7.6283,106.96,,,,,,,,,,,,,,,,,,,,,
2003-10-15,827.67,961.64,7.5543,106.81,,,,,,,,,,,,,,,,,,,,,
2003-10-16,827.67,969.39,7.5875,106.87,,,,,,,,,,,,,,,,,,,,,
2003-10-17,827.66,961.7,7.5413,106.83,,,,,,,,,,,,,,,,,,,,,
2003-10-20,827.66,959.16,7.5257,106.83,,,,,,,,,,,,,,,,,,,,,
2003-10-21,827.66,962.43,7.552,106.75,,,,,,,,,,,,,,,,,,,,,
2003-10-22,827.65,962.96,7.5314,106.7,,,,,,,,,,,,,,,,,,,,,
2003-10-23,827.66,967.85,7.554,106.71,,,,,,,,,,,,,,,,,,,,,
2003-10-24,827.66,977.73,7.5618,106.71,,,,,,,,,,,,,,,,,,,,,
2003-10-27,827.68,977.0,7.5426,106.71,,,,,,,,,,,,,,,,,,,,,
2003-10-28,827.67,975.14,7.6105,106.68,,,,,,,,,,,,,,,,,,,,,
2003-10-29,827.66,969.41,7.6394,106.66,,,,,,,,,,,,,,,,,,,,,
2003-10-30,827.66,967.32,7.6531,106.61,,,,,,,,,,,,,,,,,,,,,
2003-10-31,827.67,965.49,7.6485,106.62,,,,,,,,,,,,,,,,,,,,,
2003-11-03,827.66,961.54,7.5969,106.55,,,,,,,,,,,,,,,,,,,,,
2003-11-04,827.66,957.77,7.514,106.54,,,,,,,,,,,,,,,,,,,,,
2003-11-05,827.67,946.96,7.5047,106.53,,,,,,,,,,,,,,,,,,,,,
2003-11-06,827.67,950.69,7.5416,106.51,,,,,,,,,,,,,,,,,,,,,
2003-11-07,827.69,947.06,7.5232,106.51,,,,,,,,,,,,,,,,,,,,,
2003-11-10,827.7,945.18,7.5136,106.49,,,,,,,,,,,,,,,,,,,,,
2003-11-11,827.7,954.0,7.5611,106.48,,,,,,,,,,,,,,,,,,,,,
2003-11-12,827.69,949.94,7.5919,106.78,,,,,,,,,,,,,,,,,,,,,
2003-11-13,827.7,954.18,7.6092,106.62,,,,,,,,,,,,,,,,,,,,,
2003-11-14,827.7,963.9,7.6322,106.53,,,,,,,,,,,,,,,,,,,,,
2003-11-17,827.7,974.71,7.6577,106.57,,,,,,,,,,,,,,,,,,,,,
2003-11-18,827.69,976.04,7.5578,106.64,,,,,,,,,,,,,,,,,,,,,
2003-11-19,827.67,974.52,7.6003,106.59,,,,,,,,,,,,,,,,,,,,,
2003-11-20,827.67,990.04,7.6516,106.66,,,,,,,,,,,,,,,,,,,,,
2003-11-21,827.69,985.8,7.5981,106.65,,,,,,,,,,,,,,,,,,,,,
2003-11-24,827.7,984.77,7.5868,106.6,,,,,,,,,,,,,,,,,,,,,
2003-11-25,827.71,985.88,7.5988,106.59,,,,,,,,,,,,,,,,,,,,,
2003-11-26,827.7,976.16,7.5626,106.51,,,,,,,,,,,,,,,,,,,,,
2003-11-27,827.72,976.22,7.556,106.51,,,,,,,,,,,,,,,,,,,,,
2003-11-28,827.72,987.36,7.5952,106.51,,,,,,,,,,,,,,,,,,,,,
2003-12-01,827.7,986.23,7.5644,106.53,,,,,,,,,,,,,,,,,,,,,
2003-12-02,827.72,994.6,7.5628,106.57,,,,,,,,,,,,,,,,,,,,,
2003-12-03,827.72,990.52,7.5535,106.58,,,,,,,,,,,,,,,,,,,,,
2003-12-04,827.71,999.31,7.6092,106.59,,,,,,,,,,,,,,,,,,,,,
2003-12-05,827.7,1000.85,7.6383,106.56,,,,,,,,,,,,,,,,,,,,,
2003-12-08,827.69,1000.01,7.6328,106.52,,,,,,,,,,,,,,,,,,,,,
2003-12-09,827.71,1006.61,7.685,106.57,,,,,,,,,,,,,,,,,,,,,
2003-12-10,827.71,1011.73,7.7122,106.55,,,,,,,,,,,,,,,,,,,,,
2003-12-11,827.7,1011.99,7.7032,106.59,,,,,,,,,,,,,,,,,,,,,
2003-12-12,827.71,1009.52,7.6452,106.57,,,,,,,,,,,,,,,,,,,,,
2003-12-15,827.72,1011.53,7.6653,106.58,,,,,,,,,,,,,,,,,,,,,
2003-12-16,827.72,1009.07,7.6564,106.61,,,,,,,,,,,,,,,,,,,,,
2003-12-17,827.71,1018.94,7.6772,106.61,,,,,,,,,,,,,,,,,,,,,
2003-12-18,827.69,1019.87,7.6924,106.58,,,,,,,,,,,,,,,,,,,,,
2003-12-19,827.69,1026.36,7.6965,106.56,,,,,,,,,,,,,,,,,,,,,
2003-12-22,827.7,1026.78,7.6867,106.54,,,,,,,,,,,,,,,,,,,,,
2003-12-23,827.69,1025.75,7.6853,106.55,,,,,,,,,,,,,,,,,,,,,
2003-12-24,827.7,1026.72,7.7016,106.57,,,,,,,,,,,,,,,,,,,,,
2003-12-25,827.7,1026.92,7.7025,106.55,,,,,,,,,,,,,,,,,,,,,
2003-12-26,827.68,1030.59,7.7175,106.53,,,,,,,,,,,,,,,,,,,,,
2003-12-29,827.68,1031.1,7.7254,106.52,,,,,,,,,,,,,,,,,,,,,
2003-12-30,827.69,1029.67,7.7309,106.55,,,,,,,,,,,,,,,,,,,,,
2003-12-31,827.67,1033.83,7.7263,106.57,,,,,,,,,,,,,,,,,,,,,
2004-01-02,827.67,1040.36,7.741,106.57,,,,,,,,,,,,,,,,,,,,,
2004-01-05,827.69,1039.51,7.7345,106.56,,,,,,,,,,,,,,,,,,,,,
2004-01-06,827.7,1047.61,7.7344,106.57,,,,,,,,,,,,,,,,,,,,,
2004-01-07,827.71,1049.18,7.7938,106.58,,,,,,,,,,,,,,,,,,,,,
2004-01-08,827.72,1052.24,7.7812,106.58,,,,,,,,,,,,,,,,,,,,,
2004-01-09,827.72,1043.0,7.7918,106.58,,,,,,,,,,,,,,,,,,,,,
2004-01-12,827.7,1053.49,7.7295,106.58,,,,,,,,,,,,,,,,,,,,,
2004-01-13,827.7,1062.37,7.775,106.58,,,,,,,,,,,,,,,,,,,,,
2004-01-14,827.68,1056.53,7.7654,106.58,,,,,,,,,,,,,,,,,,,,,
2004-01-15,827.68,1055.59,7.7874,106.57,,,,,,,,,,,,,,,,,,,,,
2004-01-16,827.67,1047.4,7.7907,106.56,,,,,,,,,,,,,,,,,,,,,
2004-01-17,827.67,1041.63,7.7911,106.57,,,,,,,,,,,,,,,,,,,,,
2004-01-18,827.67,1028.97,7.7543,106.48,,,,,,,,,,,,,,,,,,,,,
2004-01-19,827.66,1026.52,7.7146,106.15,,,,,,,,,,,,,,,,,,,,,
2004-01-20,827.68,1023.69,7.7656,106.54,,,,,,,,,,,,,,,,,,,,,
2004-01-21,827.7,1023.68,7.6986,106.52,,,,,,,,,,,,,,,,,,,,,
2004-01-29,827.71,1040.48,7.7211,106.51,,,,,,,,,,,,,,,,,,,,,
2004-01-30,827.7,1032.01,7.8068,106.49,,,,,,,,,,,,,,,,,,,,,
2004-02-02,827.68,1026.94,7.8052,106.42,,,,,,,,,,,,,,,,,,,,,
2004-02-03,827.7,1030.65,7.8332,106.41,,,,,,,,,,,,,,,,,,,,,
2004-02-04,827.72,1032.7,7.8418,106.4,,,,,,,,,,,,,,,,,,,,,
2004-02-05,827.72,1037.8,7.849,106.41,,,,,,,,,,,,,,,,,,,,,
2004-02-06,827.73,1037.24,7.8416,106.42,,,,,,,,,,,,,,,,,,,,,
2004-02-09,827.73,1038.2,7.7987,106.43,,,,,,,,,,,,,,,,,,,,,
2004-02-10,827.73,1050.19,7.8234,106.48,,,,,,,,,,,,,,,,,,,,,
2004-02-11,827.72,1051.59,7.8335,106.5,,,,,,,,,,,,,,,,,,,,,
2004-02-12,827.71,1050.55,7.8427,106.49,,,,,,,,,,,,,,,,,,,,,
2004-02-13,827.72,1061.31,7.8523,106.49,,,,,,,,,,,,,,,,,,,,,
2004-02-16,827.7,1059.89,7.844,106.47,,,,,,,,,,,,,,,,,,,,,
2004-02-17,827.72,1053.41,7.8416,106.5,,,,,,,,,,,,,,,,,,,,,
2004-02-18,827.7,1057.11,7.8411,106.54,,,,,,,,,,,,,,,,,,,,,
2004-02-19,827.7,1065.56,7.8352,106.47,,,,,,,,,,,,,,,,,,,,,
2004-02-20,827.71,1052.24,7.7612,106.46,,,,,,,,,,,,,,,,,,,,,
2004-02-23,827.72,1051.85,7.7098,106.44,,,,,,,,,,,,,,,,,,,,,
2004-02-24,827.72,1035.38,7.6182,106.41,,,,,,,,,,,,,,,,,,,,,
2004-02-25,827.71,1037.38,7.6171,106.42,,,,,,,,,,,,,,,,,,,,,
2004-02-26,827.7,1050.26,7.6512,106.39,,,,,,,,,,,,,,,,,,,,,
2004-02-27,827.7,1035.39,7.601,106.34,,,,,,,,,,,,,,,,,,,,,
2004-03-01,827.69,1030.12,7.5617,106.31,,,,,,,,,,,,,,,,,,,,,
2004-03-02,827.68,1037.03,7.5697,106.3,,,,,,,,,,,,,,,,,,,,,
2004-03-03,827.68,1029.54,7.5854,106.3,,,,,,,,,,,,,,,,,,,,,
2004-03-04,827.68,1011.05,7.5113,106.22,,,,,,,,,,,,,,,,,,,,,
2004-03-05,827.7,1007.88,7.5101,106.18,,,,,,,,,,,,,,,,,,,,,
2004-03-08,827.71,1010.36,7.4365,106.18,,,,,,,,,,,,,,,,,,,,,
2004-03-09,827.71,1023.6,7.3865,106.23,,,,,,,,,,,,,,,,,,,,,
2004-03-10,827.71,1029.98,7.4387,106.2,,,,,,,,,,,,,,,,,,,,,
2004-03-11,827.71,1019.61,7.4308,106.19,,,,,,,,,,,,,,,,,,,,,
2004-03-12,827.72,1010.54,7.4733,106.16,,,,,,,,,,,,,,,,,,,,,
2004-03-15,827.71,1018.68,7.4617,106.14,,,,,,,,,,,,,,,,,,,,,
2004-03-16,827.73,1011.61,7.4609,106.18,,,,,,,,,,,,,,,,,,,,,
2004-03-17,827.73,1014.76,7.5172,106.18,,,,,,,,,,,,,,,,,,,,,
2004-03-18,827.74,1014.46,7.6297,106.2,,,,,,,,,,,,,,,,,,,,,
2004-03-19,827.74,1013.84,7.7206,106.2,,,,,,,,,,,,,,,,,,,,,
2004-03-22,827.72,1025.35,7.7169,106.19,,,,,,,,,,,,,,,,,,,,,
2004-03-23,827.73,1014.27,7.704,106.19,,,,,,,,,,,,,,,,,,,,,
2004-03-24,827.74,1021.37,7.7543,106.17,,,,,,,,,,,,,,,,,,,,,
2004-03-25,827.72,1020.86,7.752,106.16,,,,,,,,,,,,,,,,,,,,,
2004-03-26,827.71,1004.98,7.8057,106.13,,,,,,,,,,,,,,,,,,,,,
2004-03-29,827.7,1004.45,7.8027,106.12,,,,,,,,,,,,,,,,,,,,,
2004-03-30,827.71,1000.47,7.8388,106.13,,,,,,,,,,,,,,,,,,,,,
2004-03-31,827.71,1008.65,7.8383,106.14,,,,,,,,,,,,,,,,,,,,,
2004-04-01,827.7,1012.18,7.9304,106.14,,,,,,,,,,,,,,,,,,,,,
2004-04-02,827.69,1015.52,7.9353,106.18,,,,,,,,,,,,,,,,,,,,,
2004-04-05,827.69,1021.68,7.9422,106.24,,,,,,,,,,,,,,,,,,,,,
2004-04-06,827.69,1001.98,7.9072,106.24,,,,,,,,,,,,,,,,,,,,,
2004-04-07,827.69,994.86,7.7969,106.18,,,,,,,,,,,,,,,,,,,,,
2004-04-08,827.69,999.21,7.822,106.15,,,,,,,,,,,,,,,,,,,,,
2004-04-09,827.69,1010.11,7.8389,106.13,,,,,,,,,,,,,,,,,,,,,
2004-04-12,827.69,1000.07,7.7833,106.12,,,,,,,,,,,,,,,,,,,,,
2004-04-13,827.7,999.14,7.7888,106.13,,,,,,,,,,,,,,,,,,,,,
2004-04-14,827.69,994.29,7.8509,106.16,,,,,,,,,,,,,,,,,,,,,
2004-04-15,827.72,987.28,7.7193,106.13,,,,,,,,,,,,,,,,,,,,,
2004-04-16,827.71,990.1,7.6153,106.1,,,,,,,,,,,,,,,,,,,,,
2004-04-19,827.69,991.85,7.6227,106.1,,,,,,,,,,,,,,,,,,,,,
2004-04-20,827.68,994.81,7.6696,106.1,,,,,,,,,,,,,,,,,,,,,
2004-04-21,827.68,990.8,7.6405,106.09,,,,,,,,,,,,,,,,,,,,,
2004-04-22,827.69,979.84,7.6033,106.08,,,,,,,,,,,,,,,,,,,,,
2004-04-23,827.7,978.88,7.575,106.07,,,,,,,,,,,,,,,,,,,,,
2004-04-26,827.69,984.73,7.5506,106.07,,,,,,,,,,,,,,,,,,,,,
2004-04-27,827.68,976.0,7.5882,106.09,,,,,,,,,,,,,,,,,,,,,
2004-04-28,827.68,980.9,7.6261,106.09,,,,,,,,,,,,,,,,,,,,,
2004-04-29,827.68,985.7,7.5839,106.09,,,,,,,,,,,,,,,,,,,,,
2004-04-30,827.69,978.8,7.5031,106.08,,,,,,,,,,,,,,,,,,,,,
2004-05-08,827.71,989.98,7.4994,106.09,,,,,,,,,,,,,,,,,,,,,
2004-05-09,827.71,985.12,7.3636,106.06,,,,,,,,,,,,,,,,,,,,,
2004-05-10,827.7,984.65,7.3673,106.05,,,,,,,,,,,,,,,,,,,,,
2004-05-11,827.69,981.56,7.3461,106.08,,,,,,,,,,,,,,,,,,,,,
2004-05-12,827.73,981.76,7.3001,106.09,,,,,,,,,,,,,,,,,,,,,
2004-05-13,827.73,980.88,7.3367,106.08,,,,,,,,,,,,,,,,,,,,,
2004-05-14,827.72,984.07,7.27,106.07,,,,,,,,,,,,,,,,,,,,,
2004-05-17,827.72,978.09,7.2253,106.09,,,,,,,,,,,,,,,,,,,,,
2004-05-18,827.72,989.3,7.277,106.09,,,,,,,,,,,,,,,,,,,,,
2004-05-19,827.71,991.95,7.2475,106.1,,,,,,,,,,,,,,,,,,,,,
2004-05-20,827.69,990.62,7.2953,106.1,,,,,,,,,,,,,,,,,,,,,
2004-05-21,827.71,991.55,7.3015,106.15,,,,,,,,,,,,,,,,,,,,,
2004-05-24,827.71,991.29,7.3626,106.27,,,,,,,,,,,,,,,,,,,,,
2004-05-25,827.7,989.34,7.3462,106.18,,,,,,,,,,,,,,,,,,,,,
2004-05-26,827.69,996.48,7.3284,106.16,,,,,,,,,,,,,,,,,,,,,
2004-05-27,827.68,1003.44,7.4058,106.16,,,,,,,,,,,,,,,,,,,,,
2004-05-28,827.68,1006.13,7.4234,106.15,,,,,,,,,,,,,,,,,,,,,
2004-05-31,827.69,1015.84,7.4789,106.16,,,,,,,,,,,,,,,,,,,,,
2004-06-01,827.68,1010.78,7.5473,106.17,,,,,,,,,,,,,,,,,,,,,
